Data Source,Indicateurs du développement dans le monde,,,,,
Last Updated Date,22/12/2015,,,,,
,,,,,,
Nouvelle-Calédonie,NCL,Émissions de CO2 (tonnes métriques par habitant),"10,90816456","15,17329528",10.908164556962,15.1732952755906
Niger,NER,Émissions de CO2 (tonnes métriques par habitant),"0,008640403","0,083958178",0.0086404030145982,0.0839581777578064
Nigéria,NGA,Émissions de CO2 (tonnes métriques par habitant),"0,075348847","0,53749756",0.0753488473116664,0.537497560078966
Nicaragua,NIC,Émissions de CO2 (tonnes métriques par habitant),"0,29960906","0,843541955",0.299609059805172,0.843541954964946
Pays-Bas,NLD,Émissions de CO2 (tonnes métriques par habitant),"6,39917962","10,06448974",6.3991796202037,10.0644897398765
Revenu élevé : non OCDE,NOC,Émissions de CO2 (tonnes métriques par habitant),,"11,66039326",,11.6603932570965
Norvège,NOR,Émissions de CO2 (tonnes métriques par habitant),"3,658563698","9,192879069",3.65856369820612,9.19287906857298
Népal,NPL,Émissions de CO2 (tonnes métriques par habitant),"0,00802172","0,159474455",0.00802172031367379,0.159474454709674
Nouvelle-Zélande,NZL,Émissions de CO2 (tonnes métriques par habitant),"4,867069736","7,124050867",4.86706973606544,7.12405086678832
Revenu élevé : OCDE,OEC,Émissions de CO2 (tonnes métriques par habitant),"7,86271371","10,97783709",7.86271370987307,10.9778370949351
Pays membres de l'OCDE,OED,Émissions de CO2 (tonnes métriques par habitant),"7,283429251","9,907168406",7.2834292505557,9.90716840566788
Oman,OMN,Émissions de CO2 (tonnes métriques par habitant),,"20,20389451",,20.2038945134942
Autres petits états,OSS,Émissions de CO2 (tonnes métriques par habitant),,"1,548096716",,1.54809671563533
Pakistan,PAK,Émissions de CO2 (tonnes métriques par habitant),"0,315164764","0,941171125",0.31516476401196,0.941171125077653
Panama,PAN,Émissions de CO2 (tonnes métriques par habitant),"0,880397979","2,625276244",0.880397979034781,2.62527624410677
Pérou,PER,Émissions de CO2 (tonnes métriques par habitant),"0,81237664","1,783233144",0.812376640147477,1.7832331442343
Philippines,PHL,Émissions de CO2 (tonnes métriques par habitant),"0,317249028","0,867845343",0.317249027643298,0.867845343351234
Palaos,PLW,Émissions de CO2 (tonnes métriques par habitant),"1,521892509","10,85543046",1.52189250881926,10.8554304571484
Papouasie-Nouvelle-Guinée,PNG,Émissions de CO2 (tonnes métriques par habitant),"0,091350751","0,746895234",0.0913507514399145,0.746895234112231
Pologne,POL,Émissions de CO2 (tonnes métriques par habitant),"6,740362582","8,335786706",6.74036258180107,8.33578670557733
Porto Rico,PRI,Émissions de CO2 (tonnes métriques par habitant),,,,
"Corée, République démocratique de",PRK,Émissions de CO2 (tonnes métriques par habitant),,"2,987182112",,2.98718211203856
Portugal,PRT,Émissions de CO2 (tonnes métriques par habitant),"0,928578089","4,709849624",0.928578089430729,4.70984962434502
Paraguay,PRY,Émissions de CO2 (tonnes métriques par habitant),"0,15994831","0,841915242",0.159948309685733,0.841915242121446
Petits états insulaires du Pacifique,PSS,Émissions de CO2 (tonnes métriques par habitant),"0,359324383","1,097999746",0.359324382928478,1.09799974602997
Polynésie française,PYF,Émissions de CO2 (tonnes métriques par habitant),"0,469628472","3,167952684",0.469628472266691,3.16795268439279
Qatar,QAT,Émissions de CO2 (tonnes métriques par habitant),"3,72056057","44,01892637",3.72056056987043,44.0189263670224
Roumanie,ROU,Émissions de CO2 (tonnes métriques par habitant),"2,903812021","4,210560124",2.90381202054338,4.21056012429912
