ID,Name,TYPE IRIS,POP 2013,POP homme,POP femme,POP_inf19a,POP_20_64a,POP_sup65a,% homme,% femme,% inf19a,% 20_64a,% sup65a
930310403,IRIS 14,H,3 589,1 710,1 879,1 207,1 913,469,"47,65","52,35","33,63","53,30","13,07"
930310501,IRIS 17,H,2 303,1 199,1 105,695,1 352,256,"52,06","47,98","30,18","58,71","11,12"
930310404,IRIS 15,H,3 178,1 608,1 571,1 085,1 856,237,"50,60","49,43","34,14","58,40","7,46"
930310203,IRIS 7,H,2 550,1 241,1 310,679,1 495,377,"48,67","51,37","26,63","58,63","14,78"
930310101,IRIS 1,H,2 051,974,1 077,628,1 212,211,"47,49","52,51","30,62","59,09","10,29"
930310304,IRIS 11,H,3 417,1 749,1 669,1 105,2 037,276,"51,19","48,84","32,34","59,61","8,08"
930310104,IRIS 4,H,3 321,1 617,1 704,855,2 075,390,"48,69","51,31","25,75","62,48","11,74"
930310601,IRIS 19,H,4 411,2 181,2 230,1 111,2 640,660,"49,44","50,56","25,19","59,85","14,96"
930310405,IRIS 16,H,1 539,741,798,512,831,195,"48,15","51,85","33,27","54,00","12,67"
930310201,IRIS 5,H,2 999,1 363,1 635,887,1 706,406,"45,45","54,52","29,58","56,89","13,54"
930310302,IRIS 9,H,1 978,948,1 030,707,1 135,136,"47,93","52,07","35,74","57,38","6,88"
930310102,IRIS 2,H,2 046,1 016,1 030,696,1 232,117,"49,66","50,34","34,02","60,22","5,72"
930310502,IRIS 18,H,3 308,1 657,1 650,979,2 013,316,"50,09","49,88","29,59","60,85","9,55"
930310402,IRIS 13,H,2 120,998,1 123,597,1 246,277,"47,08","52,97","28,16","58,77","13,07"
930310303,IRIS 10,H,3 806,1 775,2 031,1 242,2 348,216,"46,64","53,36","32,63","61,69","5,68"
930310301,IRIS 8,H,3 093,1 493,1 599,1 031,1 818,244,"48,27","51,70","33,33","58,78","7,89"
930310202,IRIS 6,H,2 572,1 267,1 305,773,1 510,289,"49,26","50,74","30,05","58,71","11,24"
930320107,IRIS NO 0107,H,3 755,1 718,2 037,1 408,2 149,198,"45,75","54,25","37,50","57,23","5,27"
930320113,IRIS NO 0113,H,2 094,996,1 098,511,1 304,279,"47,56","52,44","24,40","62,27","13,32"
930320106,IRIS NO 0106,H,1 890,888,1 002,590,1 124,175,"46,98","53,02","31,22","59,47","9,26"
930320116,IRIS NO 0116,H,2 062,990,1 072,787,1 138,137,"48,01","51,99","38,17","55,19","6,64"
930320110,IRIS NO 0110,H,2 272,969,1 302,597,1 231,443,"42,65","57,31","26,28","54,18","19,50"
930320115,IRIS NO 0115,H,2 201,1 054,1 147,507,1 299,395,"47,89","52,11","23,03","59,02","17,95"
930320111,IRIS NO 0111,H,2 520,1 206,1 314,603,1 478,439,"47,86","52,14","23,93","58,65","17,42"
930320103,IRIS NO 0103,H,1 979,950,1 029,603,1 123,252,"48,00","52,00","30,47","56,75","12,73"
930320102,IRIS NO 0102,H,2 397,1 140,1 257,616,1 438,343,"47,56","52,44","25,70","59,99","14,31"
930320104,IRIS NO 0104,H,2 473,1 258,1 214,749,1 420,303,"50,87","49,09","30,29","57,42","12,25"
930320117,IRIS NO 0117,H,2 634,1 326,1 309,676,1 546,413,"50,34","49,70","25,66","58,69","15,68"
930320112,IRIS NO 0112,H,2 842,1 286,1 556,619,1 796,427,"45,25","54,75","21,78","63,19","15,02"
930320105,IRIS NO 0105,H,1 942,912,1 030,517,1 146,279,"46,96","53,04","26,62","59,01","14,37"
930320108,IRIS NO 0108,H,2 201,1 104,1 097,577,1 325,299,"50,16","49,84","26,22","60,20","13,58"
930320101,IRIS NO 0101,H,1 971,943,1 029,581,1 045,345,"47,84","52,21","29,48","53,02","17,50"
930320109,IRIS NO 0109,H,1 937,962,975,556,1 130,252,"49,66","50,34","28,70","58,34","13,01"
930320114,IRIS NO 0114,H,2 106,1 079,1 027,594,1 112,400,"51,23","48,77","28,21","52,80","18,99"
930330103,IRIS NO 0103,H,2 450,1 175,1 275,640,1 456,354,"47,96","52,04","26,12","59,43","14,45"
930330102,IRIS NO 0102,H,1 939,947,992,480,1 159,300,"48,84","51,16","24,76","59,77","15,47"
930330101,IRIS NO 0101,H,2 274,1 097,1 177,528,1 404,342,"48,24","51,76","23,22","61,74","15,04"
930390101,NORD,H,2 257,1 073,1 184,632,1 372,253,"47,54","52,46","28,00","60,79","11,21"
930390103,SUD,H,2 284,1 082,1 202,741,1 334,210,"47,37","52,63","32,44","58,41","9,19"
930390102,CENTRE,H,2 441,1 140,1 301,736,1 441,264,"46,70","53,30","30,15","59,03","10,82"
930450102,CONVENTION,H,1 983,916,1 066,468,1 186,329,"46,19","53,76","23,60","59,81","16,59"
930450108,VILLEGRANGES,H,2 447,1 215,1 232,602,1 666,179,"49,65","50,35","24,60","68,08","7,32"
930450104,LE FORT,H,1 858,879,979,629,970,259,"47,31","52,69","33,85","52,21","13,94"
930450101,L'AVENIR,H,1 960,906,1 054,521,1 253,187,"46,22","53,78","26,58","63,93","9,54"
930450106,CROIX DE L'EPINETTE,H,2 298,1 005,1 294,539,1 356,403,"43,73","56,31","23,46","59,01","17,54"
930450105,LES SENTES,H,3 009,1 361,1 649,836,1 731,442,"45,23","54,80","27,78","57,53","14,69"
930450103,L'EGLISE,H,2 806,1 338,1 467,691,1 814,300,"47,68","52,28","24,63","64,65","10,69"
930450107,JALANCLOUD,H,2 181,982,1 198,505,1 336,340,"45,03","54,93","23,15","61,26","15,59"
930450109,LA MAIRIE,H,2 731,1 243,1 488,634,1 800,297,"45,51","54,49","23,21","65,91","10,88"
930450110,LES BRUYERES,H,1 546,667,879,300,692,554,"43,14","56,86","19,40","44,76","35,83"
930460103,IRIS 3,H,1 734,850,885,472,1 030,233,"49,02","51,04","27,22","59,40","13,44"
930460117,IRIS 17,H,2 450,1 211,1 239,589,1 486,375,"49,43","50,57","24,04","60,65","15,31"
930460116,IRIS 16,H,2 366,1 200,1 166,657,1 424,285,"50,72","49,28","27,77","60,19","12,05"
930460114,IRIS 14,H,2 087,968,1 119,514,1 219,353,"46,38","53,62","24,63","58,41","16,91"
930460102,IRIS 2,H,1 737,828,908,517,998,221,"47,67","52,27","29,76","57,46","12,72"
930460115,IRIS 15,H,2 421,1 176,1 244,646,1 446,328,"48,57","51,38","26,68","59,73","13,55"
930460101,IRIS 1,H,2 031,962,1 069,468,1 242,321,"47,37","52,63","23,04","61,15","15,81"
930460113,IRIS 13,H,3 037,1 407,1 630,818,1 721,499,"46,33","53,67","26,93","56,67","16,43"
930460111,IRIS 11,H,2 366,1 120,1 246,662,1 454,250,"47,34","52,66","27,98","61,45","10,57"
930460118,IRIS 18,H,3 336,1 523,1 812,776,2 013,546,"45,65","54,32","23,26","60,34","16,37"
930460110,IRIS 10,H,2 686,1 378,1 308,713,1 672,301,"51,30","48,70","26,55","62,25","11,21"
930460105,IRIS 5,H,3 316,1 618,1 698,836,1 909,571,"48,79","51,21","25,21","57,57","17,22"
930460104,IRIS 4,H,2 502,1 118,1 384,701,1 358,443,"44,68","55,32","28,02","54,28","17,71"
930460112,IRIS 12,H,1 955,906,1 049,570,1 163,222,"46,34","53,66","29,16","59,49","11,36"
930460109,IRIS 9,H,2 649,1 229,1 420,712,1 609,329,"46,39","53,61","26,88","60,74","12,42"
930460108,IRIS 8,H,2 411,1 127,1 285,653,1 490,269,"46,74","53,30","27,08","61,80","11,16"
930460106,IRIS 6,H,2 178,1 082,1 097,524,1 330,325,"49,68","50,37","24,06","61,07","14,92"
930460107,IRIS 7,H,1 837,830,1 007,434,1 147,257,"45,18","54,82","23,63","62,44","13,99"
930470110,LES ARBRES,H,2 125,1 047,1 078,518,1 188,419,"49,27","50,73","24,38","55,91","19,72"
930470109,LES OISEAUX,H,2 398,1 163,1 235,660,1 423,315,"48,50","51,50","27,52","59,34","13,14"
930470112,LES FLEURS,H,1 938,986,952,493,1 167,277,"50,88","49,12","25,44","60,22","14,29"
930470107,VAUCANSON,H,2 672,1 307,1 365,821,1 573,278,"48,91","51,09","30,73","58,87","10,40"
930470106,LES COUDREAUX,H,2 171,1 067,1 103,692,1 205,274,"49,15","50,81","31,87","55,50","12,62"
930470102,LES BOSQUETS,H,1 759,846,913,695,903,161,"48,10","51,90","39,51","51,34","9,15"
930470111,FRANCEVILLE,H,2 404,1 142,1 262,643,1 394,367,"47,50","52,50","26,75","57,99","15,27"
930470103,CENTRE EQUESTRE,H,539,256,283,195,287,57,"47,50","52,50","36,18","53,25","10,58"
930470104,GENERAL DE GAULLE 7 ILES,H,2 366,1 246,1 120,730,1 359,277,"52,66","47,34","30,85","57,44","11,71"
930470108,GENERAL LECLERC,H,2 388,1 187,1 200,769,1 309,309,"49,71","50,25","32,20","54,82","12,94"
930470101,ANATOLE FRANCE,H,1 780,887,894,646,973,161,"49,83","50,22","36,29","54,66","9,04"
930470105,LE CENTRE,H,3 405,1 647,1 758,993,1 976,436,"48,37","51,63","29,16","58,03","12,80"
930480105,BAS MONTREUIL OUEST 5,H,2 330,1 255,1 075,487,1 539,305,"53,86","46,14","20,90","66,05","13,09"
930480104,BAS MONTREUIL OUEST 4,H,1 955,949,1 006,457,1 357,141,"48,54","51,46","23,38","69,41","7,21"
930480401,LA NOUE CLOS FRANCAIS GUILANDS 1,H,2 130,1 062,1 068,494,1 415,221,"49,86","50,14","23,19","66,43","10,38"
930480603,CENTRE VILLE J MOULIN ESPOIR 3,H,2 743,1 270,1 473,723,1 641,379,"46,30","53,70","26,36","59,83","13,82"
930480101,BAS MONTREUIL OUEST 1,H,2 107,1 058,1 049,459,1 477,171,"50,21","49,79","21,78","70,10","8,12"
930480203,BAS MONTREUIL EST 3,H,2 573,1 215,1 358,599,1 766,208,"47,22","52,78","23,28","68,64","8,08"
930480404,LA NOUE CLOS FRANCAIS GUILANDS 4,H,1 989,922,1 067,565,1 117,306,"46,35","53,65","28,41","56,16","15,38"
930480403,LA NOUE CLOS FRANCAIS GUILANDS 3,H,2 079,1 170,909,516,1 223,340,"56,28","43,72","24,82","58,83","16,35"
930480901,RAMENAS FABIEN LAGRANGE 1,H,1 956,976,979,454,1 316,186,"49,90","50,05","23,21","67,28","9,51"
930480204,BAS MONTREUIL EST 4,H,2 236,1 082,1 153,535,1 450,250,"48,39","51,57","23,93","64,85","11,18"
930480903,RAMENAS FABIEN LAGRANGE 3,H,2 530,1 195,1 335,713,1 508,308,"47,23","52,77","28,18","59,60","12,17"
930481101,MONTREAU RUFFINS CLOS ARACHIS 1,H,2 445,1 172,1 273,752,1 414,279,"47,93","52,07","30,76","57,83","11,41"
930480601,CENTRE VILLE J MOULIN ESPOIR 1,H,2 577,1 202,1 376,754,1 521,302,"46,64","53,40","29,26","59,02","11,72"
930480704,PAUL SIGNAC MURS A PECHES 4,H,2 262,1 067,1 195,711,1 325,225,"47,17","52,83","31,43","58,58","9,95"
930481002,BRANLY BOISSIERE 2,H,2 097,1 156,941,580,1 298,220,"55,13","44,87","27,66","61,90","10,49"
930480202,BAS MONTREUIL EST 2,H,2 648,1 309,1 339,611,1 791,246,"49,43","50,57","23,07","67,64","9,29"
930480301,SOLIDARITE CARNOT 1,H,2 588,1 323,1 265,627,1 752,209,"51,12","48,88","24,23","67,70","8,08"
930481103,MONTREAU RUFFINS CLOS ARACHIS 3,H,3 130,1 566,1 565,829,1 723,579,"50,03","50,00","26,49","55,05","18,50"
930480502,VILLIERS BARBUSSE 2,H,3 202,1 559,1 643,791,2 125,286,"48,69","51,31","24,70","66,36","8,93"
930480103,BAS MONTREUIL OUEST 3,H,2 415,1 176,1 239,652,1 572,191,"48,70","51,30","27,00","65,09","7,91"
930480604,CENTRE VILLE J MOULIN ESPOIR 4,H,3 732,1 722,2 010,1 278,2 212,242,"46,14","53,86","34,24","59,27","6,48"
930480701,PAUL SIGNAC MURS A PECHES 1,H,1 635,839,796,465,939,230,"51,31","48,69","28,44","57,43","14,07"
930480803,BEL AIR GRANDS PECHERS 3,H,1 974,962,1 013,534,1 161,280,"48,73","51,32","27,05","58,81","14,18"
930480302,SOLIDARITE CARNOT 2,H,3 557,1 592,1 964,771,2 256,529,"44,76","55,22","21,68","63,42","14,87"
930480205,BAS MONTREUIL EST 5,H,2 640,1 150,1 489,600,1 449,591,"43,56","56,40","22,73","54,89","22,39"
930480801,BEL AIR GRANDS PECHERS 1,H,3 031,1 771,1 260,603,2 104,324,"58,43","41,57","19,89","69,42","10,69"
930480602,CENTRE VILLE J MOULIN ESPOIR 2,H,3 247,1 635,1 611,819,2 007,420,"50,35","49,62","25,22","61,81","12,94"
930481102,MONTREAU RUFFINS CLOS ARACHIS 2,H,2 065,998,1 068,622,1 145,299,"48,33","51,72","30,12","55,45","14,48"
930480902,RAMENAS FABIEN LAGRANGE 2,H,2 767,1 334,1 432,860,1 618,289,"48,21","51,75","31,08","58,47","10,44"
930480102,BAS MONTREUIL OUEST 2,H,3 477,2 069,1 408,753,2 233,491,"59,51","40,49","21,66","64,22","14,12"
930480206,BAS MONTREUIL EST 6,H,1 665,769,896,334,1 123,208,"46,19","53,81","20,06","67,45","12,49"
930480501,VILLIERS BARBUSSE 1,H,2 829,1 456,1 373,734,1 704,392,"51,47","48,53","25,95","60,23","13,86"
930480802,BEL AIR GRANDS PECHERS 2,H,2 265,1 121,1 144,695,1 405,165,"49,49","50,51","30,68","62,03","7,28"
930480703,PAUL SIGNAC MURS A PECHES 3,H,3 730,2 150,1 580,646,2 607,477,"57,64","42,36","17,32","69,89","12,79"
930481003,BRANLY BOISSIERE 3,H,1 733,840,893,507,1 049,177,"48,47","51,53","29,26","60,53","10,21"
930480201,BAS MONTREUIL EST 1,H,2 675,1 291,1 384,613,1 705,356,"48,26","51,74","22,92","63,74","13,31"
930481105,MONTREAU RUFFINS CLOS ARACHIS 5,H,2 054,948,1 106,645,1 091,318,"46,15","53,85","31,40","53,12","15,48"
930480702,PAUL SIGNAC MURS A PECHES 2,H,2 221,1 134,1 087,553,1 482,186,"51,06","48,94","24,90","66,73","8,37"
930481001,BRANLY BOISSIERE 1,H,4 985,2 423,2 562,1 904,2 787,293,"48,61","51,39","38,19","55,91","5,88"
930481104,MONTREAU RUFFINS CLOS ARACHIS 4,H,1 849,952,897,439,1 161,249,"51,49","48,51","23,74","62,79","13,47"
930480402,LA NOUE CLOS FRANCAIS GUILANDS 2,H,2 017,973,1 043,638,1 086,293,"48,24","51,71","31,63","53,84","14,53"
930490105,RENOUILLERES,H,2 340,1 080,1 260,901,1 231,208,"46,15","53,85","38,50","52,61","8,89"
930490101,BEL AIR,H,2 226,1 078,1 148,634,1 292,300,"48,43","51,57","28,48","58,04","13,48"
930490104,BOIS DE NEUILLY,H,1 977,1 006,971,459,1 272,246,"50,89","49,11","23,22","64,34","12,44"
930490106,MALTOURNEE,H,3 606,1 752,1 854,940,2 427,238,"48,59","51,41","26,07","67,30","6,60"
930490109,CENTRE,H,1 856,884,972,390,1 244,221,"47,63","52,37","21,01","67,03","11,91"
930490103,PRE DE L'ARCHE,H,2 012,932,1 080,428,1 220,365,"46,32","53,68","21,27","60,64","18,14"
930490108,EGLISE,H,2 072,1 042,1 030,455,1 245,373,"50,29","49,71","21,96","60,09","18,00"
930490102,PLATEAU,H,2 046,991,1 055,554,1 187,306,"48,44","51,56","27,08","58,02","14,96"
930490107,MARNE,H,2 706,1 299,1 406,728,1 675,302,"48,00","51,96","26,90","61,90","11,16"
930500110,IRIS 10,H,2 528,1 166,1 362,844,1 503,181,"46,12","53,88","33,39","59,45","7,16"
930500103,IRIS 3,H,1 966,929,1 036,528,1 263,175,"47,25","52,70","26,86","64,24","8,90"
930500114,IRIS 14,H,2 302,1 055,1 246,497,1 397,408,"45,83","54,13","21,59","60,69","17,72"
930500104,IRIS 4,H,3 745,1 753,1 992,1 072,2 387,286,"46,81","53,19","28,62","63,74","7,64"
930500105,IRIS 5,H,2 921,1 454,1 467,903,1 741,276,"49,78","50,22","30,91","59,60","9,45"
930500102,IRIS 2,H,4 046,1 961,2 085,1 107,2 669,270,"48,47","51,53","27,36","65,97","6,67"
930500112,IRIS 12,H,2 348,1 178,1 171,608,1 513,227,"50,17","49,87","25,89","64,44","9,67"
930500108,IRIS 8,H,2 466,1 149,1 317,861,1 438,167,"46,59","53,41","34,91","58,31","6,77"
930500106,IRIS 6,H,2 155,983,1 172,579,1 285,291,"45,61","54,39","26,87","59,63","13,50"
930500111,IRIS 11,H,1 917,905,1 013,484,1 093,340,"47,21","52,84","25,25","57,02","17,74"
930500109,IRIS 9,H,1 823,848,975,550,1 166,106,"46,52","53,48","30,17","63,96","5,81"
930500107,IRIS 7,H,2 020,998,1 022,584,1 179,257,"49,41","50,59","28,91","58,37","12,72"
930500101,IRIS 1,H,1 803,827,976,421,1 140,242,"45,87","54,13","23,35","63,23","13,42"
930500113,IRIS 13,H,2 425,1 241,1 184,795,1 342,289,"51,18","48,82","32,78","55,34","11,92"
930500115,IRIS 15,A,292,141,151,40,149,102,"48,29","51,71","13,70","51,03","34,93"
930510402,CHAMPY 2,H,2 730,1 437,1 293,753,1 723,254,"52,64","47,36","27,58","63,11","9,30"
930510401,CHAMPY 1,H,3 145,1 393,1 752,1 058,1 832,254,"44,29","55,71","33,64","58,25","8,08"
930510301,PAVE NEUF 1,H,3 505,1 696,1 809,1 146,2 115,245,"48,39","51,61","32,70","60,34","6,99"
930510303,PAVE NEUF 3,H,1 946,963,983,717,1 146,84,"49,49","50,51","36,84","58,89","4,32"
930510201,RICHARDETS 1,H,2 520,1 239,1 281,645,1 498,377,"49,17","50,83","25,60","59,44","14,96"
930510404,CHAMPY 4,H,2 527,1 088,1 439,792,1 451,284,"43,06","56,94","31,34","57,42","11,24"
930510403,CHAMPY 3,H,2 371,1 048,1 323,735,1 414,222,"44,20","55,80","31,00","59,64","9,36"
930510106,CENTRE VILLE 6,H,3 527,1 763,1 764,732,2 453,341,"49,99","50,01","20,75","69,55","9,67"
930510102,CENTRE VILLE 2,H,3 619,1 692,1 927,879,2 222,518,"46,75","53,25","24,29","61,40","14,31"
930510204,RICHARDETS 4,H,3 227,1 602,1 626,845,1 865,518,"49,64","50,39","26,19","57,79","16,05"
930510302,PAVE NEUF 2,H,2 639,1 343,1 296,671,1 682,286,"50,89","49,11","25,43","63,74","10,84"
930510304,PAVE NEUF 4,H,2 869,1 407,1 462,906,1 815,148,"49,04","50,96","31,58","63,26","5,16"
930510503,LES COTEAUX 3,H,2 842,1 407,1 435,703,1 781,358,"49,51","50,49","24,74","62,67","12,60"
930510202,RICHARDETS 2,H,4 310,2 175,2 135,1 066,2 405,838,"50,46","49,54","24,73","55,80","19,44"
930510405,CHAMPY 5,H,2 390,1 087,1 302,686,1 510,193,"45,48","54,48","28,70","63,18","8,08"
930510105,CENTRE VILLE 5,H,3 930,1 858,2 072,807,2 558,565,"47,28","52,72","20,53","65,09","14,38"
930510203,RICHARDETS 3,A,65,34,30,14,37,14,"52,31","46,15","21,54","56,92","21,54"
930510501,LES COTEAUX 1,H,3 571,1 693,1 878,957,2 193,420,"47,41","52,59","26,80","61,41","11,76"
930510101,CENTRE VILLE 1,H,3 832,1 860,1 973,847,2 447,538,"48,54","51,49","22,10","63,86","14,04"
930510103,CENTRE VILLE 3,H,3 184,1 492,1 692,944,2 004,237,"46,86","53,14","29,65","62,94","7,44"
930510502,LES COTEAUX 2,H,4 086,1 933,2 152,902,2 687,496,"47,31","52,67","22,08","65,76","12,14"
930530108,BOISSIERE 2,H,2 043,995,1 048,709,1 130,205,"48,70","51,30","34,70","55,31","10,03"
930530112,HAUT GOULET,H,2 732,1 391,1 341,616,1 740,376,"50,92","49,08","22,55","63,69","13,76"
930530113,LANGEVIN 1,H,2 323,976,1 347,683,1 342,298,"42,01","57,99","29,40","57,77","12,83"
930530110,CENTRE VILLE MAIRIE 2,H,2 685,1 270,1 415,936,1 561,188,"47,30","52,70","34,86","58,14","7,00"
930530103,MERLAN,H,2 864,1 469,1 395,779,1 817,268,"51,29","48,71","27,20","63,44","9,36"
930530114,LANGEVIN 2,H,2 526,1 182,1 344,799,1 377,350,"46,79","53,21","31,63","54,51","13,86"
930530115,LEO LAGRANGE,H,2 256,1 127,1 129,561,1 449,246,"49,96","50,04","24,87","64,23","10,90"
930530116,LONDEAU 1,H,3 541,1 693,1 848,1 236,2 059,246,"47,81","52,19","34,91","58,15","6,95"
930530106,CENTRE VILLE GARE 3,H,2 794,1 342,1 452,796,1 679,318,"48,03","51,97","28,49","60,09","11,38"
930530104,CENTRE VILLE GARE 1,H,2 402,1 178,1 225,569,1 479,355,"49,04","51,00","23,69","61,57","14,78"
930530109,CENTRE VILLE MAIRIE 1,H,2 445,1 056,1 389,784,1 349,312,"43,19","56,81","32,07","55,17","12,76"
930530101,PETIT NOISY 1,H,2 813,1 519,1 294,828,1 772,213,"54,00","46,00","29,43","62,99","7,57"
930530105,CENTRE VILLE GARE 2,H,2 498,1 177,1 321,857,1 457,183,"47,12","52,88","34,31","58,33","7,33"
930530117,ZONE INDUSTRIELLE,A,190,110,80,38,144,8,"57,89","42,11","20,00","75,79","4,21"
930530107,BOISSIERE 1,H,2 332,1 150,1 182,693,1 423,215,"49,31","50,69","29,72","61,02","9,22"
930530102,PETIT NOISY 2,H,2 974,1 458,1 516,806,1 804,364,"49,02","50,98","27,10","60,66","12,24"
930530111,CENTRE VILLE MAIRIE 3,H,1 709,812,897,455,1 016,238,"47,51","52,49","26,62","59,45","13,93"
930550403,LIMITES,H,3 567,1 734,1 833,938,2 251,378,"48,61","51,39","26,30","63,11","10,60"
930550201,QUATRE CHEMIN JAURES,H,2 864,1 570,1 294,676,2 051,137,"54,82","45,18","23,60","71,61","4,78"
930550102,COURTILLIERES SUD,H,2 593,1 231,1 362,906,1 422,266,"47,47","52,53","34,94","54,84","10,26"
930550401,CHARLES AURAY,H,2 580,1 218,1 362,574,1 712,294,"47,21","52,79","22,25","66,36","11,40"
930550302,ROUVRAY,H,2 521,1 108,1 413,786,1 412,323,"43,95","56,05","31,18","56,01","12,81"
930550402,PETIT PANTIN,H,3 689,1 719,1 970,886,2 363,440,"46,60","53,40","24,02","64,06","11,93"
930550501,QUATRE CHEMINS DIDEROT,H,1 986,923,1 063,597,1 144,245,"46,48","53,52","30,06","57,60","12,34"
